AirlineID,Name,Alias,IATA,ICAO,Country
2305,FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,\N,,FMG,Germany
2306,FR Aviation,\N,,FRA,United Kingdom
2307,FSB Flugservice & Development,\N,,FSB,Germany
2308,FSH Luftfahrtunternehmen,\N,,LEJ,Germany
2309,Fab Air,\N,,FBA,Kyrgyzstan
2310,Facts Air,\N,,FCS,Mexico
2311,Fair Aviation,\N,,FAV,South Africa
2312,Fair Wind Air Charter,\N,,FWD,United Arab Emirates
2313,Fairlines,\N,,FLS,Netherlands
2314,Fairoaks Flight Centre,\N,,FFC,United Kingdom
2315,Fairways Corporation,\N,,FWY,United States
2316,Falcon Air,\N,,FCN,Sweden
2317,Falcon Air,\N,,FAR,Slovenia
2318,Falcon Air Express,\N,,FAO,United States
2319,Falcon Airline,\N,,FAU,Nigeria
2320,Falcon Aviation,\N,IH,,Sweden
2321,Falcon Aviation Services,\N,,FVS,United Arab Emirates
2322,Falcon Jet Centre,\N,,FJC,United Kingdom
2323,Falwell Aviation,\N,,FAW,United States
2324,Far Eastern Air Transport,\N,EF,EFA,Taiwan
2325,Farmingdale State University,\N,,FDL,United States
2326,Farnair Hungary,\N,,FAH,Hungary
2327,Farnair Netherlands,\N,,FRN,Netherlands
2328,Farnair Switzerland,\N,,FAT,Switzerland
2329,Farnas Aviation Services,\N,,RAF,Sudan
2330,Faroecopter,\N,,HBL,Denmark
2331,Faroejet,\N,F6,RCK,Faroe Islands
2332,Farwest Airlines,\N,,FRW,United States
2333,Faso Airways,\N,F3,FSW,Burkina Faso
2334,Fast Helicopters,\N,,FHL,United Kingdom
2335,Fayban Air Services,\N,,FAY,Nigeria
2336,Fayetteville Flying Service and Scheduled Skyways System,\N,,SKM,United States
2337,Federal Air,\N,,FDR,South Africa
2338,Federal Airlines,\N,,FLL,Sweden
2339,Federal Armed Forces,\N,,DCN,Germany
2340,Federal Armored Service,\N,,FRM,United States
2341,Federal Aviation Administration,\N,,NHK,United States
2342,Federal Express,\N,FX,FDX,United States
2343,Feniks Airline,\N,,FNK,Kazakhstan
2344,Feria Aviacion,\N,,FER,Spain
2345,Fika Salaama Airlines,\N,N8,HGK,Uganda
2346,Finalair Congo,\N,4S,FNC,Republic of the Congo
2347,Financial Airxpress,\N,,FAK,United States
2348,Fine Airlines,\N,,FBF,United States
2349,Finist'air,\N,,FTR,France
2350,Finnair,\N,AY,FIN,Finland
2351,Finncomm Airlines,\N,FC,WBA,Finland
2352,Finnish Air Force,\N,,FNF,Finland
2353,Firefly,\N,FY,FFM,Malaysia
2354,First Air,\N,7F,FAB,Canada
2355,First Air Transport,\N,,JRF,Japan
2356,First Cambodia Airlines,\N,,FCC,Cambodia
2357,First Choice Airways,\N,DP,FCA,United Kingdom
2358,First City Air,\N,,MBL,United Kingdom
2359,First Flying Squadron,\N,,GGA,United States
2360,First Line Air,\N,,FIR,Sierra Leone
2361,First Sabre,\N,,FTS,Mexico
2362,Fischer Air,\N,8F,FFR,Czech Republic
2363,Fischer Air Polska,\N,,FFP,Poland
2364,Flagship Express Services,\N,,FSX,United States
2365,Flair Airlines,\N,,FLE,Canada
2366,Flamenco Airways,\N,,WAF,United States
2367,Flamingo Air,\N,,FMR,United States
2368,Flamingo Air-Line,\N,,FLN,Kazakhstan
2369,Flash Airlines,\N,,FSH,Egypt
2370,Fleet Requirements Air Direction Unit,\N,,BWY,United Kingdom
2371,Fleetair,\N,,FLR,South Africa
2372,Flexair,\N,,FXY,Netherlands
2373,Flexflight,\N,,FXT,Denmark
2374,Flight Alaska,\N,,TUD,United States
2375,Flight Calibration Service,\N,,FCK,Germany
2376,Flight Centre Victoria,\N,,FCV,Canada
2377,Flight Corporation,\N,,FCP,New Zealand
2378,Flight Dispatch Services,\N,,FDP,Poland
2379,Flight Express,\N,,FLX,United States
2380,Flight Inspection Center of the General Administration of Civil Aviation in China,\N,,CFI,China
2381,Flight Inspections and Systems,\N,,LTS,Russia
2382,Flight International,\N,,IVJ,United States
2383,Flight Line,\N,,MIT,United States
2384,Flight Ops International,\N,,FOI,United States
2385,Flight Options,\N,,OPT,United States
2386,Flight Precision Limited,\N,,CLB,United Kingdom
2387,Flight Safety Limited,\N,,FSL,United Kingdom
2388,Flight Support Sweden,\N,,FSU,Sweden
2389,Flight Trac,\N,,CCK,United States
2390,Flight Training Europe,\N,,AYR,Spain
2391,Flight West Airlines,\N,,FWQ,Australia
2392,Flight-Ops International,\N,,KLO,Canada
2393,Flightcraft,\N,,CSK,United States
2394,Flightexec,\N,,FEX,Canada
2395,Flightline,\N,B5,FLT,United Kingdom
2396,Flightpass Limited,\N,,FPS,United Kingdom
2397,Flightstar Corporation,\N,,FSR,United States
2398,Flightworks,\N,,KDZ,United States
2399,Flint Aviation Services,\N,,FAZ,United States
2400,Florida Air,\N,,OJY,United States
2401,Florida Coastal Airlines,\N,PA,FCL,United States
2402,Florida Department of Agriculture,\N,,FFS,United States
2403,Florida Jet Service,\N,,FJS,United States
2404,Florida West International Airways,\N,RF,FWL,United States
2405,Flugdienst Fehlhaber,\N,,FFG,Germany
2406,Flugschule Basel,\N,,FLU,Switzerland
2407,Flugschule Eichenberger,\N,,EZB,Switzerland
2408,Flugwerkzeuge Aviation Software,\N,,FWZ,Austria
2409,Fly Air,\N,F2,FLM,Turkey
2410,Fly CI Limited,\N,,FCT,United Kingdom
2411,Fly Europa Limited,\N,,FEE,United Kingdom
2412,Fly Excellent,\N,,FXL,Sweden
2413,Fly International Airways,\N,,NVJ,Tunisia
2414,Fly Line,\N,,FIL,Spain
2415,Fly Me Sweden,\N,SH,FLY,Sweden
2416,Fly Wex,\N,,IAD,Italy
2417,AirAsia X,FlyAsianXpress,D7,XAX,Malaysia
2418,FlyLal,\N,TE,LIL,Lithuania
2419,FlyNordic,\N,LF,NDC,Sweden
2420,Flybaboo,\N,F7,BBO,Switzerland
2421,Flybe,\N,BE,BEE,United Kingdom
2422,Flycolumbia,\N,,FCE,Spain
2423,Flycom,\N,,FLO,Slovenia
2424,Flygaktiebolaget Gota Vingar,\N,,GVG,Sweden
2425,Flyglobespan,\N,B4,GSM,United Kingdom
2426,Flygprestanda,\N,,FPA,Sweden
2427,Flygtransporter I Nykoping,\N,,ETS,Sweden
2428,Flyguppdraget Backamo,\N,,INU,Sweden
2429,Flyhy Cargo Airlines,\N,,FYH,Thailand
2430,Flying Carpet Company,\N,,FCR,Lebanon
2431,Flying Service,\N,,FYG,Belgium
2432,Flying-Research Aerogeophysical Center,\N,,FGP,Russia
2433,Flylink Express,\N,,FLK,Spain
2434,Flyteam Aviation,\N,,FTM,United Kingdom
2435,Focus Air,\N,,FKS,United States
2436,Fokker,\N,,FOP,Netherlands
2437,Fonnafly,\N,,NOF,Norway
2438,Ford Motor Company,\N,,FOB,United Kingdom
2439,Formosa Airlines,\N,VY,FOS,Taiwan
2440,Formula One Management,\N,,FOR,United Kingdom
2441,Forth and Clyde Helicopter Services,\N,,FHS,United Kingdom
2442,Fortunair Canada,\N,,FXC,Canada
2443,Forward Air International Airlines,\N,BN,,United States
2444,Foster Aviation,\N,,FSA,United States
2445,Foster Yeoman,\N,,JFY,United Kingdom
2446,Fotografia F3,\N,,FTE,Spain
2447,Four Island Air,\N,,FIA,Antigua and Barbuda
2448,Four Star Aviation / Four Star Cargo,\N,HK,FSC,United States
2449,Four Winds Aviation,\N,,WDS,United States
2450,Foxair,\N,,FXR,Italy
2451,France Douanes,\N,,FDO,France
2452,Free Bird Airlines,\N,,FHY,Turkey
2453,Freedom Air,\N,,FOM,New Zealand
2454,Freedom Air,\N,FP,FRE,United States
2455,Freedom Air Services,\N,,FFF,Nigeria
2456,Freedom Airlines,\N,,FRL,United States
2457,Freedom Airways,\N,,FAS,Cyprus
2458,Freeway Air,\N,,FWC,Netherlands
2459,Freight Runners Express,\N,,FRG,United States
2460,Force Aerienne Francaise,\N,,FAF,France
2461,Aviation Legere De L'Armee De Terre,\N,,FMY,France
2462,France Marine Nationale,\N,,FNY,France
2463,Fresh Air,\N,,FRR,Nigeria
2464,Freshaer,\N,,FAE,United Kingdom
2465,Friendship Air Alaska,\N,,FAL,United States
2466,Friendship Airlines,\N,,FLF,Uganda
2467,Froggy Corporate Aviation,\N,,FGY,Australia
2468,Frontier Airlines,\N,F9,FFT,United States
2469,Frontier Commuter,\N,,ITR,United States
2470,Frontier Flying Service,\N,2F,FTA,United States
2471,Frontier Guard,\N,,FNG,Finland
2472,Fujairah Aviation Centre,\N,,FUJ,United Arab Emirates
2473,Fujian Airlines,\N,,CFJ,China
2474,Full Express,\N,,GAX,United States
2475,Fumigacion Aerea Andaluza,\N,,FAM,Spain
2476,Fun Flying Thai Air Service,\N,,FFY,Thailand
2477,Fundació Rego,\N,,ROG,Spain
2478,Funtshi Aviation Service,\N,,FUN,Democratic Republic of the Congo
2479,Futura Gael,\N,,FGL,Ireland
2480,Futura International Airways,\N,FH,FUA,Spain
2481,G & L Aviation,\N,,GML,South Africa
2482,G5 Executive,\N,,EXH,Germany
2483,GAK/Mitchell Aero,\N,,MTA,United States
2484,GATSA,\N,,GGS,Mexico
2485,GB Airlink,\N,,GBX,United States
2486,GB Airways,\N,GT,GBL,United Kingdom
2487,GCS Air Service,\N,,GCS,United States
2488,GEC Marconi Avionics,\N,,FFU,United Kingdom
2489,GECAS,\N,,GCC,Ireland
2490,GENSA,\N,,GEN,Brazil
2491,GETRA,\N,,GET,Equatorial Guinea
2492,GFW Aviation,\N,,GFW,Australia
2493,GH Stansted Limited,\N,,GHI,United Kingdom
2494,GM Helicopters,\N,,GMG,Latvia
2495,GP Express Airlines,\N,,GPE,United States
2496,GPM Aeroservicio,\N,,GPR,Mexico
2497,GR-Avia,\N,,GIB,Guinea
2498,GST Aero Aircompany,\N,,BMK,Kazakhstan
2499,GTA Air,\N,,GTX,United States
2500,Ga-Ma Helicoptere,\N,,GAH,France
2501,Gabon Express,\N,,GBE,Gabon
2502,Gabon-Air-Transport,\N,,GRT,Gabon
2503,Gacela Air Cargo,\N,,GIG,Mexico
2504,Gail Force Express,\N,,GFC,United States
2505,Gain Jet Aviation,\N,,GNJ,Greece
2506,Galair International,\N,,SWF,United Kingdom
2507,Galaircervis,\N,,GLS,Ukraine
2508,Galaxy Air,\N,7O,GAL,Kyrgyzstan
2509,Galaxy Airlines,\N,,GXY,Japan
2510,Galena Air Service,\N,,GAS,United States
2511,Galileo International,\N,1G,,United States
2512,Gama Aviation,\N,,GMA,United Kingdom
2513,Gambia International Airlines,\N,GC,GNR,Gambia
2514,Gambia New Millennium Air,\N,,NML,Gambia
2515,Gamisa Aviacion,\N,,GMJ,Spain
2516,Gandalf Airlines,\N,G7,GNF,Italy
2517,Gander Aviation,\N,,GAN,Canada
2518,Garden State Airlines,\N,,GSA,United States
2519,Garrison Aviation,\N,,AHM,Canada
2520,Garuda Indonesia,\N,GA,GIA,Indonesia
2521,Gatari Hutama Air Services,\N,,GHS,Indonesia
2522,Gauteng Air Cargo,\N,,EGO,South Africa
2523,Gavina,\N,,GVN,Spain
2524,Gazpromavia,\N,4G,GZP,Russia
2525,Geesair,\N,,GEE,Canada
2526,Gemini Air Cargo,\N,GR,GCO,United States
2527,Gendall Air,\N,,GAB,Canada
2528,Gendarmerie Belge,\N,,GDB,Belgium
2529,Gendarmie Nationale,\N,,FGN,France
2530,General Aerospace,\N,,SWK,Canada
2531,General Airways,\N,,GWS,South Africa
2532,General Aviation,\N,,GNZ,Poland
2533,General Aviation Flying Services,\N,,GTH,United States
2534,General Aviation Terminal,\N,,XGA,Canada
2535,General Motors,\N,,GMC,United States
2536,Genex,\N,,GNX,Belarus
2537,Geographic Air Surveys,\N,,GSL,Canada
2538,Georgian Airways,\N,A9,TGZ,Georgia
2539,Georgian Aviation Federation,\N,,FGA,Georgia
2540,Georgian Cargo Airlines Africa,\N,,GGF,Senegal
2541,Georgian National Airlines,\N,QB,GFG,Georgia
2542,DLR,\N,,GPL,Germany
2543,German Air Force,\N,,GAF,Germany
2544,German Army,\N,,GAM,Germany
2545,German Navy,\N,,GNY,Germany
2546,German Sky Airlines,\N,,GHY,Germany
2547,Germania,\N,ST,GMI,Germany
2548,Germanwings,\N,4U,GWI,Germany
2549,Gerry's Dnata,\N,,GDN,Pakistan
2550,Gesekkschaft Fur Flugzieldarstellung,\N,,GFD,Germany
2551,Gestair,\N,GP,GES,Spain
2552,Gestar,\N,,GTR,Chile
2553,Gestion Aerea Ajecutiva,\N,,GJT,Spain
2554,Ghadames Air Transport,\N,,GHT,Libya
2555,Ghana Airways,\N,,GHA,Ghana
2556,Ghana International Airlines,\N,G0,GHB,Ghana
2557,Gibson Aviation,\N,,NTC,United States
2558,Global Air Charter,\N,,RPS,United States
2559,Global Air Operations,\N,,GAG,Comoros
2560,Global Air Services Nigeria,\N,,GBS,Nigeria
2561,Global Aircargo,\N,,GLC,Bahrain
2562,Global Airways,\N,,BSP,Democratic Republic of Congo
2563,Global Aviation Operations,\N,,GBB,South Africa
2564,Global Aviation and Services Group,\N,,GAK,Libya
2565,Global Georgian Airways,\N,,GGZ,Georgia
2566,Global Jet Austria,\N,,GLJ,Austria
2567,Global Jet Corporation,\N,,NSM,United States
2568,Global Jet Luxembourg,\N,,SVW,Luxembourg
2569,Global Sky Aircharter,\N,,GSK,United States
2570,Global Supply Systems,\N,,GSS,United Kingdom
2571,Global System,\N,,XGS,United States
2572,Global Weather Dynamics,\N,,XGW,United States
2573,Global Wings,\N,,GLW,Japan
2574,Globe Jet,\N,,GJA,Lebanon
2575,Go Air,\N,G8,GOW,India
2576,Go One Airways,\N,GK,,United Kingdom
2577,GoJet Airlines,\N,G7,GJS,United States
2578,Gobierno De Guinea Ecuatorial,\N,,GGE,Equatorial Guinea
2579,Gof-Air,\N,,GOF,Mexico
2580,Gofir,\N,,GOI,Switzerland
2581,Gol Transportes Aéreos,\N,G3,GLO,Brazil
2582,Gold Belt Air Transport,\N,,GBT,Canada
2583,GoldAir,\N,,GDA,United Kingdom
2584,Goldeck-Flug,\N,,GDK,Austria
2585,Golden Air,\N,DC,GAO,Sweden
2586,Golden Airlines,\N,,GDD,United States
2587,Golden Pacific Airlines,\N,,GPA,United States
2588,Golden Rule Airlines,\N,,GRS,Kyrgyzstan
2589,Golden Star Air Cargo,\N,,GLD,Sudan
2590,Goldfields Air Services,\N,,GOS,Australia
2591,Golfe Air Quebec,\N,,GAQ,Canada
2592,Goliaf Air,\N,,GLE,Sao Tome and Principe
2593,Gomel Airlines,\N,,GOM,Belarus
2594,Goodridge (UK) Limited,\N,,RDR,United Kingdom
2595,Gorkha Airlines,\N,G1,IKA,Nepal
2596,Gorlitsa Airlines,\N,,GOR,Ukraine
2597,Government Flying Service,\N,,HKG,Hong Kong SAR of China
2598,Government of Zambia Communications Flight,\N,,GRZ,Zambia
2599,Grampian Flight Centre,\N,,HLD,United Kingdom
2600,Granada Aviacion,\N,,GAV,Spain
2601,Grand Aire Express,\N,,GAE,United States
2602,Grand Airways,\N,,GND,United States
2603,Grand Canyon Airlines,\N,,CVU,United States
2604,Grant Aviation,\N,GS,GUN,United States
2605,Grantex Aviation,\N,,LMK,United Kingdom
2606,Great American Airways,\N,,GRA,United States
2607,Great Lakes Airlines,\N,ZK,GLA,United States
2608,Great Lakes Airways (Uganda),\N,,GLU,Uganda
2609,Great Plains Airlines,\N,,GRP,United States
2610,Great Wall Airlines,\N,IJ,GWL,China
2611,Great Western Air,\N,,GWA,United States
2612,Hellenic Air Force,\N,,HAF,Greece
2613,Greek Navy,\N,,HNA,Greece
2614,Griffin Aviation,\N,,GFF,Cyprus
2615,Grixona,\N,,GXA,Moldova
2616,Grizodubova Air Company,\N,,GZD,Russia
2617,Grossmann Air Service,\N,,HTG,Austria
2618,Grossmann Jet Service,\N,,GSJ,Czech Republic
2619,Ground Handling Service de Mexico,\N,,GHV,Mexico
2620,Grup Air-Med,\N,,GPM,Spain
2621,Grupo De Aviacion Ejecutiva,\N,,EJC,Mexico
2622,Grupo TACA,TACA,TA,TAT,Costa Rica
2623,Grupo Vuelos Mediterraneo,\N,,VMM,Spain
2624,Grupoaereo Monterrey,\N,,GMT,Mexico
2625,Guard Systems,\N,,GSY,Norway
2626,Guine Bissaur Airlines,\N,G6,BSR,Guinea-Bissau
2627,Guinea Airways,\N,,GIJ,Guinea
2628,Guinea Cargo,\N,,GNC,Equatorial Guinea
2629,Guinee Airlines,\N,J9,GIF,Guinea
2630,Guinea Ecuatorial Airlines,\N,,GEA,Equatorial Guinea
2631,Guinee Paramount Airlines,\N,,GIQ,Guinea
2632,Guizhou Airlines,\N,,CGH,China
2633,Guja,\N,,GUS,Mexico
2634,Gujarat Airways,\N,G8,GUJ,India
2635,Gulf & Caribbean Cargo / Contract Air Cargo,\N,,TSU,United States
2636,Gulf African Airlines - Gambia,\N,,GUF,
2637,Gulf Air,\N,,GFA,Oman
2638,Gulf Air Bahrain,\N,GF,GBA,Bahrain
2639,Gulf Air Inc,\N,,GAT,United States
2640,Gulf Central Airlines,\N,,GCN,United States
2641,Gulf Flite Center,\N,,SFY,United States
2642,Gulf Pearl Air Lines,\N,,GPC,Libya
2643,Gulfstream Aerospace,\N,,GLF,United States
2644,Gulfstream Airlines,\N,,GFS,United States
2645,Gulfstream International Airlines,\N,,GFT,United States
2646,Gull Air,\N,,GUL,United States
2647,Gum Air,\N,,GUM,Suriname
2648,Guneydogu Havacilik Isletmesi,\N,,GDH,Turkey
2649,Guyana Airways 2000,\N,GY,,
2650,Gwyn Aviation,\N,,GWN,United Kingdom
2651,HC Airlines,\N,,HLA,United Kingdom
2652,HPM Investments,\N,,HWD,United Kingdom
2653,HT Helikoptertransport,\N,,KTR,Sweden
2654,HTA Helicopteros,\N,,AHT,Portugal
2656,Hadison Aviation,\N,,FMS,United States
2657,Hageland Aviation Services,\N,H6,HAG,United States
2658,Hagondale Limited,\N,,POW,United Kingdom
2659,Hahn Air,\N,HR,HHN,Germany
2660,Hainan Airlines,\N,HU,CHH,China
2661,Hainan Phoenix Information Systems,\N,1R,,China
2662,Haiti Air Freight,\N,,HLS,Haiti
2663,Haiti Ambassador Airlines,\N,2T,HAM,Haiti
2664,Haiti International Air,\N,,HTI,Haiti
2665,Haiti International Airline,\N,,HRB,Haiti
2666,Haiti National Airlines (HANA),\N,,HNR,Haiti
2667,Haiti North Airline,\N,,HTN,Haiti
2668,Haiti Trans Air,\N,,HTC,Haiti
2669,Haitian Aviation Line,\N,,HBC,Haiti
2670,Hajvairy Airlines,\N,,HAJ,Pakistan
2671,Hak Air,\N,,HKL,Nigeria
2672,Hala Air,\N,,HLH,Sudan
2673,Halcyon Air/Bissau Airways,\N,,HCN,Guinea-Bissau
2674,Hamburg International,\N,4R,HHI,Germany
2675,Hamlin Jet,\N,,HJL,United Kingdom
2676,Hamra Air,\N,,HMM,United Arab Emirates
2677,Hand D Aviation,\N,,WVA,United States
2678,Hangar 8,\N,,HGR,United Kingdom
2679,Hangard Aviation,\N,,HGD,Mongolia
2680,Hansung Airlines,\N,,HAN,Republic of Korea
2681,TUIfly,\N,X3,HLX,Germany
2682,Hapagfly,\N,HF,HLF,Germany
2683,Harbor Airlines,\N,HB,HAR,United States
2684,Harmony Airways,\N,HQ,HMY,Canada
2685,Haughey Air,\N,,NBR,United Kingdom
2686,Haverfordwest Air Charter Services,\N,,PYN,United Kingdom
2687,Havilah Air Services,\N,,HAV,Nigeria
2688,Hawaiian Airlines,\N,HA,HAL,United States
2689,Hawaiian Pacific Airlines,\N,HP,,United States
2690,Hawk Air,\N,,HKR,Argentina
2691,Hawk De Mexico,\N,,HMX,Mexico
2692,Hawkair,\N,BH,,Canada
2693,Hawkaire,\N,,HKI,United States
2694,Hazelton Airlines,\N,,HZL,Australia
2695,Heavylift Cargo Airlines,\N,HN,HVY,Australia
2696,Heavylift International,\N,,HVL,United Arab Emirates
2697,Helcopteros De Cataluna,\N,,HDC,Spain
2698,Helenair (Barbados),\N,,HCB,Barbados
2699,Helenair Corporation,\N,,HCL,Saint Lucia
2700,Helenia Helicopter Service,\N,,HHP,Denmark
2701,Heli Air Services,\N,,HLR,Bulgaria
2702,Heli Ambulance Team,\N,,ALJ,Austria
2703,Heli Bernina,\N,,HEB,Switzerland
2704,Heli France,\N,8H,HFR,France
2705,Heli Hungary,\N,,HYH,Hungary
2706,Heli Medwest De Mexico,\N,,HLM,Mexico
2707,Heli Securite,\N,,HLI,France
2708,Heli Trip,\N,,HTP,Mexico
2709,Heli Union Heli Prestations,\N,,HLU,France
2710,Heli-Air-Monaco,\N,,MCM,Monaco
2711,Heli-Holland,\N,,HHE,Netherlands
2712,Heli-Iberica,\N,,HRA,Spain
2713,Heli-Iberica Fotogrametria,\N,,HIF,Spain
2714,Heli-Inter Guyane,\N,,HIG,France
2715,Heli-Link,\N,,HLK,Switzerland
2716,Heliamerica De Mexico,\N,,HMC,Mexico
2717,Heliavia-Transporte Aereo,\N,,HEA,Portugal
2718,Heliaviation Limited,\N,,CDY,United Kingdom
2719,Helibravo Aviacao,\N,,HIB,Portugal
2720,Helicap,\N,,HLC,France
2721,Helicentre Coventry,\N,,COV,United Kingdom
2722,Helicol,\N,,HEL,Colombia
2723,Helicopter,\N,,HCP,Czech Republic
2724,Helicopter & Aviation Services,\N,,JKY,United Kingdom
2725,Helicopter Training & Hire,\N,,MVK,United Kingdom
2726,Helicopteros Aero Personal,\N,,HAP,Mexico
2727,Helicopteros Agroforestal,\N,,HAA,Chile
2728,Helicopteros Internacionales,\N,,HNT,Mexico
2729,Helicopteros Y Vehiculos Nacionales Aereos,\N,,HEN,Mexico
2730,Helicsa,\N,,HHH,Spain
2731,Helijet,\N,JB,JBA,Canada
2732,Helikopterdrift,\N,,HDR,Norway
2733,Helikopterservice Euro Air,\N,,SCO,Sweden
2734,Heliocean,\N,,OCE,France
2735,Helios Airways,\N,ZU,HCY,Cyprus
2736,Helipistas,\N,,HLP,Spain
2737,Heliportugal,\N,,HPL,Portugal
2738,Heliservicio Campeche,\N,,HEC,Mexico
2739,Helisul,\N,,HSU,Portugal
2740,Heliswiss,\N,,HSI,Switzerland
2741,Helitafe,\N,,HLT,Mexico
2742,Helitalia,\N,,HIT,Italy
2743,Helitaxi Ofavi,\N,,OFA,Mexico
2744,Helitrans,\N,,HTA,Norway
2745,Helitrans Air Service,\N,,HTS,United States
2746,Heliworks,\N,,HLW,Chile
2747,Hellas Jet,\N,T4,HEJ,Greece
2748,Hello,\N,HW,FHE,Switzerland
2749,Helog,\N,,HLG,Switzerland
2750,Helvetic Airways,\N,2L,OAW,Switzerland
2751,Hemus Air,\N,DU,HMS,Bulgaria
2752,Henebury Aviation,\N,,HAC,Australia
2753,Heritiage Flight (Valley Air Services),\N,,SSH,United States
2754,Herman's Markair Express,\N,,MRX,United States
2755,Herritage Aviation Developments,\N,,HED,United Kingdom
2756,Hewa Bora Airways,\N,EO,ALX,Democratic Republic of the Congo
2757,Hex'Air,\N,UD,HER,France
2758,Hi-Jet Helicopter Services,\N,,HHS,Suriname
2759,Hi Fly,\N,5K,HFY,Portugal
2760,High-Line Airways,\N,,HLB,Canada
2761,Highland Airways,\N,,HWY,United Kingdom
2762,Hispaniola Airways,\N,,HIS,Dominican Republic
2763,Hogan Air,\N,,HGA,United States
2764,Hokkaido Air System,\N,,NTH,Japan
2765,Hokkaido International Airlines,\N,HD,ADO,Japan
2766,Hokuriki-Koukuu Company,\N,,ABH,Japan
2767,Hola Airlines,\N,H5,HOA,Spain
2768,Holding International Group,\N,,HIN,Mexico
2769,Holiday Airlines,\N,,HOL,United States
2770,Holstenair Lubeck,\N,,HTR,Germany
2771,Homac Aviation,\N,,HMV,Luxembourg
2772,Honduras Airlines,\N,,HAS,Honduras
2773,Hong Kong Airlines,\N,HX,CRK,Hong Kong SAR of China
2774,Hong Kong Express Airways,\N,UO,HKE,Hong Kong SAR of China
2775,Honiara Cargo Express,\N,,HEX,Solomon Islands
2776,Hop-A-Jet,\N,,HPJ,United States
2777,Hope Air,\N,HH,,Canada
2778,Horizon Air,Horizon Airlines,QX,QXE,United States
2779,Horizon Air Service,\N,,KOK,United States
2780,Horizon Air for Transport and Training,\N,,HSM,Libya
2781,Horizon Air-Taxi,\N,,HOR,Switzerland
2782,Horizon Airlines,\N,BN,HZA,Australia
2783,Horizon Plus,\N,,HPS,Bangladesh
2784,Horizons Unlimited,\N,,HUD,United States
2785,Horizontes Aereos,\N,,HOZ,Mexico
2786,Hoteles Dinamicos,\N,,HDI,Mexico
2787,Houston Helicopters,\N,,HHO,United States
2788,Houston Jet Services,\N,,GGV,Austria
2789,Hozu-Avia,\N,,OZU,Kazakhstan
2790,Hub Airlines,\N,,HUB,United States
2791,Huessler Air Service,\N,,HUS,United States
2792,Hughes Aircraft Company,\N,,GMH,United States
2793,Hummingbird Helicopter Service,\N,,WHR,United States
2794,Hunair Hungarian Airlines,\N,,HUV,Hungary
2795,Hungarian Air Force,\N,,HUF,Hungary
2796,Hyack Air,\N,,HYA,Canada
2797,Hydro Air Flight Operations,\N,,HYC,South Africa
2798,Hydro-Québec,\N,,HYD,Canada
2799,Héli Sécurité Helicopter Airlines,\N,H4,,France
2800,International Air Carrier Association,\N,,ITC,Belgium
2801,IBC Airways,\N,II,CSQ,United States
2802,IBL Aviation,\N,,IBL,Mauritius
2803,IBM Euroflight Operations,\N,,BBL,Switzerland
2804,ICAO,\N,,YYY,
2805,ICAR Airlines,\N,C3,,Ukraine
2806,ICC Canada,\N,,CIC,Canada
2807,IDG Technology Air,\N,,IDG,Czech Republic
2808,IFL Group,\N,,IFL,United States
2809,II Lione Alato Arl,\N,,RDE,United Kingdom
2810,IJM International Jet Management,\N,,IJM,Austria
2811,IKI International Airlines,\N,,IKK,Japan
2812,IKON FTO,\N,,IKN,Germany
2813,IMP Aviation Services,\N,,BLU,Canada
2814,IMP Group Aviation Services,\N,,XGG,Canada
2815,INFINI Travel Information,\N,1F,,Japan
2816,IPEC Aviation,\N,,IPA,Australia
2817,IPM Europe,\N,,IPM,United Kingdom
2818,IRS Airlines,\N,,LVB,Nigeria
2819,ISD Avia,\N,,ISD,Ukraine
2820,ITA Software,\N,1U,,United States
